,stock,day,open,close,high,low,volume
1650,VNINDEX,2023_08_10,1236.51,1220.61,1238.19,1220.61,19493061242120.0
1651,VNINDEX,2023_08_11,1228.92,1232.21,1232.21,1213.37,20614192496420.0
1652,VNINDEX,2023_08_14,1237.14,1236.84,1239.61,1229.04,21911789385240.0
1653,VNINDEX,2023_08_15,1239.42,1234.05,1239.42,1230.58,17659449306300.0
1654,VNINDEX,2023_08_16,1239.95,1243.26,1243.48,1235.27,18958815682890.0
1655,VNINDEX,2023_08_17,1242.58,1233.48,1243.98,1233.48,23673366993400.0
1656,VNINDEX,2023_08_18,1227.02,1177.99,1228.98,1177.74,34787904942790.0
1657,VNINDEX,2023_08_21,1177.01,1179.76,1188.16,1164.63,20150805289600.0
1658,VNINDEX,2023_08_22,1183.92,1180.49,1184.43,1149.13,19739322734130.0
1659,VNINDEX,2023_08_23,1192.96,1172.56,1193.79,1168.89,14809626149020.0
1660,VNINDEX,2023_08_24,1175.2,1189.39,1189.99,1171.33,17039056352130.0
1661,VNINDEX,2023_08_25,1188.99,1183.37,1192.59,1181.6,18478861982020.0
1662,VNINDEX,2023_08_28,1189.43,1201.72,1202.02,1189.43,17142886529990.0
1663,VNINDEX,2023_08_29,1204.75,1204.43,1208.78,1197.57,19957915862890.0
1664,VNINDEX,2023_08_30,1206.1,1213.16,1213.52,1203.51,19576318944670.0
1665,VNINDEX,2023_08_31,1216.0,1224.05,1224.84,1214.39,19890382156100.0
1666,VNINDEX,2023_09_05,1231.43,1234.98,1236.21,1228.7,21715924081270.0
1667,VNINDEX,2023_09_06,1237.07,1245.5,1245.5,1229.89,23627370578610.0
1668,VNINDEX,2023_09_07,1248.91,1243.14,1255.11,1240.82,23814436334170.0
1669,VNINDEX,2023_09_08,1242.28,1241.48,1248.1,1240.15,22581341590710.0
1670,VNINDEX,2023_09_11,1250.48,1223.63,1251.37,1223.33,29741861990310.0
1671,VNINDEX,2023_09_12,1227.16,1245.44,1245.44,1220.85,20330807177740.0
1672,VNINDEX,2023_09_13,1248.94,1238.39,1250.61,1232.84,27534095253560.0
1673,VNINDEX,2023_09_14,1238.19,1223.81,1244.21,1223.03,25190535681710.0
1674,VNINDEX,2023_09_15,1228.87,1227.36,1233.87,1220.27,20194936225290.0
1675,VNINDEX,2023_09_18,1225.6,1211.81,1226.56,1203.88,17433317515120.0
1676,VNINDEX,2023_09_19,1215.96,1211.5,1219.57,1199.85,20078558367320.0
1677,VNINDEX,2023_09_20,1212.7,1226.11,1226.11,1209.46,17983919001760.0
1678,VNINDEX,2023_09_21,1226.79,1212.74,1227.88,1211.65,21553130355090.0
1679,VNINDEX,2023_09_22,1197.49,1193.05,1199.13,1174.57,30192299749090.0
1680,VNINDEX,2023_09_25,1190.58,1153.2,1195.62,1153.2,21569743862100.0
1681,VNINDEX,2023_09_26,1150.94,1137.96,1163.52,1137.96,19847847347830.0
1682,VNINDEX,2023_09_27,1139.76,1153.85,1153.85,1126.36,16015805534520.0
1683,VNINDEX,2023_09_28,1153.74,1152.43,1155.39,1136.99,14545443676430.0
1684,VNINDEX,2023_09_29,1157.76,1154.15,1163.88,1152.45,11953552103830.0
1685,VNINDEX,2023_10_02,1155.07,1155.25,1161.48,1149.63,10027591127630.0
1686,VNINDEX,2023_10_03,1145.85,1118.1,1146.59,1117.28,19721262633480.0
1687,VNINDEX,2023_10_04,1106.61,1128.67,1133.79,1106.4,13977025839520.0
1688,VNINDEX,2023_10_05,1131.29,1113.89,1133.12,1113.89,11617033749950.0
1689,VNINDEX,2023_10_06,1115.23,1128.54,1129.13,1107.4,11949401367360.0
1690,VNINDEX,2023_10_09,1130.25,1137.36,1137.36,1127.03,12280310092090.0
1691,VNINDEX,2023_10_10,1143.6,1143.69,1150.34,1141.97,14165596208320.0
1692,VNINDEX,2023_10_11,1146.2,1150.81,1150.81,1138.22,11183449593370.0
1693,VNINDEX,2023_10_12,1155.12,1151.61,1156.73,1148.11,13832274150660.0
1694,VNINDEX,2023_10_13,1145.03,1154.73,1155.1,1138.99,13128238349500.0
1695,VNINDEX,2023_10_16,1152.69,1141.42,1157.46,1140.64,14175342473200.0
1696,VNINDEX,2023_10_17,1145.34,1121.65,1147.89,1121.65,12516956514360.0
1697,VNINDEX,2023_10_18,1123.73,1103.4,1125.27,1088.87,19631266342760.0
1698,VNINDEX,2023_10_19,1102.93,1087.85,1103.65,1087.85,12671598549470.0
1699,VNINDEX,2023_10_20,1085.83,1108.03,1108.16,1073.73,12370628641650.0
1700,VNINDEX,2023_10_23,1106.56,1093.53,1106.8,1086.54,10073290388390.0
1701,VNINDEX,2023_10_24,1095.42,1105.9,1107.3,1088.17,9053519388540.0
1702,VNINDEX,2023_10_25,1106.41,1101.66,1111.39,1100.64,9653850220700.0
1703,VNINDEX,2023_10_26,1082.8,1055.45,1083.22,1049.71,22169117286780.0
1704,VNINDEX,2023_10_27,1059.41,1060.62,1061.87,1037.46,12355469874930.0
1705,VNINDEX,2023_10_30,1054.03,1042.4,1060.39,1042.4,8788902916370.0
1706,VNINDEX,2023_10_31,1045.6,1028.19,1046.17,1025.03,13609459360360.0
1707,VNINDEX,2023_11_01,1029.0,1039.66,1039.66,1020.01,11091372699570.0
1708,VNINDEX,2023_11_02,1048.62,1075.47,1075.47,1045.14,13745824502920.0
1709,VNINDEX,2023_11_03,1081.35,1076.78,1082.23,1071.11,14300733210040.0
1710,VNINDEX,2023_11_06,1082.21,1089.66,1089.66,1081.01,11010827395780.0
1711,VNINDEX,2023_11_07,1086.68,1080.29,1089.89,1079.42,10550012449840.0
1712,VNINDEX,2023_11_08,1079.14,1113.43,1113.43,1075.8,17224154763790.0
1713,VNINDEX,2023_11_09,1116.42,1113.89,1124.78,1112.13,20324298691700.0
1714,VNINDEX,2023_11_10,1105.75,1101.68,1116.02,1101.23,18737652761790.0
1715,VNINDEX,2023_11_13,1103.66,1100.07,1107.91,1093.19,14421453454950.0
1716,VNINDEX,2023_11_14,1109.08,1109.73,1115.6,1101.67,15531201496980.0
1717,VNINDEX,2023_11_15,1124.56,1122.5,1132.75,1118.74,18289578301520.0
1718,VNINDEX,2023_11_16,1119.98,1125.53,1125.53,1114.97,12656609060400.0
1719,VNINDEX,2023_11_17,1128.14,1101.19,1129.84,1096.16,22683302183600.0
1720,VNINDEX,2023_11_20,1085.4,1103.66,1111.26,1085.32,15087317931950.0
1721,VNINDEX,2023_11_21,1112.61,1110.46,1112.77,1103.79,12676679194000.0
1722,VNINDEX,2023_11_22,1111.35,1113.82,1115.47,1103.26,17336554411800.0
1723,VNINDEX,2023_11_23,1117.71,1088.49,1118.54,1088.49,19133120625330.0
1724,VNINDEX,2023_11_24,1090.97,1095.61,1095.61,1073.31,17741641290720.0
1725,VNINDEX,2023_11_27,1095.59,1088.06,1096.84,1085.69,9960594042950.0
1726,VNINDEX,2023_11_28,1088.6,1095.43,1095.43,1076.45,12031516924360.0
1727,VNINDEX,2023_11_29,1097.28,1102.8,1105.28,1096.33,11505949236730.0
1728,VNINDEX,2023_11_30,1101.75,1094.13,1107.45,1094.13,13142785650720.0
1729,VNINDEX,2023_12_01,1099.18,1102.16,1102.2,1090.08,11310975346200.0
1730,VNINDEX,2023_12_04,1107.74,1120.49,1123.96,1106.62,22246234535740.0
1731,VNINDEX,2023_12_05,1122.28,1115.97,1124.11,1113.55,15487092005710.0
1732,VNINDEX,2023_12_06,1118.06,1126.43,1126.43,1116.03,15856330312540.0
1733,VNINDEX,2023_12_07,1128.67,1121.49,1129.83,1109.51,26329717356950.0
1734,VNINDEX,2023_12_08,1122.09,1124.44,1127.46,1119.43,15679287644880.0
1735,VNINDEX,2023_12_11,1127.92,1125.5,1129.15,1120.32,12520254209150.0
1736,VNINDEX,2023_12_12,1127.55,1127.63,1129.77,1123.35,11186784651340.0
1737,VNINDEX,2023_12_13,1129.94,1114.2,1131.21,1112.08,16152993512890.0
1738,VNINDEX,2023_12_14,1119.62,1110.13,1120.36,1107.86,12127077118210.0
1739,VNINDEX,2023_12_15,1109.51,1102.3,1112.79,1102.3,14142352358440.0
1740,VNINDEX,2023_12_18,1103.43,1091.88,1103.74,1091.45,10438032768340.0
1741,VNINDEX,2023_12_19,1091.26,1096.3,1096.3,1082.29,10857102708660.0
1742,VNINDEX,2023_12_20,1098.1,1100.76,1102.27,1093.38,9568326654810.0
1743,VNINDEX,2023_12_21,1096.22,1102.43,1102.43,1094.47,9684196677470.0
1744,VNINDEX,2023_12_22,1103.08,1103.06,1104.65,1099.32,10605897361960.0
1745,VNINDEX,2023_12_25,1104.27,1117.66,1118.31,1104.27,12008865554100.0
1746,VNINDEX,2023_12_26,1120.11,1122.25,1123.11,1117.93,13008544131510.0
1747,VNINDEX,2023_12_27,1123.28,1121.99,1126.47,1121.99,12182918985800.0
1748,VNINDEX,2023_12_28,1122.77,1128.93,1130.58,1120.5,12948106849310.0
1749,VNINDEX,2023_12_29,1131.75,1129.93,1135.05,1129.93,13067448037370.0
1750,VNINDEX,2024_01_02,1136.39,1131.72,1139.71,1128.69,15811331460530.0
1751,VNINDEX,2024_01_03,1130.53,1144.17,1144.17,1128.32,13080175219780.0
1752,VNINDEX,2024_01_04,1145.49,1150.72,1160.08,1144.32,24281077146460.0
1753,VNINDEX,2024_01_05,1152.37,1154.68,1155.84,1149.08,15355939270620.0
1754,VNINDEX,2024_01_08,1159.42,1160.19,1162.56,1155.48,17093388425000.0
1755,VNINDEX,2024_01_09,1161.71,1158.59,1162.83,1155.46,16842746055220.0
1756,VNINDEX,2024_01_10,1158.79,1161.54,1166.1,1155.94,19460079617920.0
1757,VNINDEX,2024_01_11,1162.49,1162.22,1169.1,1157.43,15817248595130.0
1758,VNINDEX,2024_01_12,1159.25,1154.7,1161.91,1146.75,21463995104010.0
1759,VNINDEX,2024_01_15,1159.37,1154.12,1163.75,1154.12,11504460525780.0
1760,VNINDEX,2024_01_16,1150.31,1163.12,1163.12,1147.71,12165256019880.0
1761,VNINDEX,2024_01_17,1161.95,1162.53,1168.46,1160.45,15027791208480.0
1762,VNINDEX,2024_01_18,1164.32,1169.06,1169.73,1162.62,12375011073800.0
1763,VNINDEX,2024_01_19,1171.5,1181.5,1181.5,1171.47,13892781045760.0
1764,VNINDEX,2024_01_22,1186.29,1182.86,1186.96,1175.54,16034405849900.0
1765,VNINDEX,2024_01_23,1183.96,1177.5,1184.74,1173.78,12921688722090.0
1766,VNINDEX,2024_01_24,1175.58,1172.97,1180.3,1172.0,13309311680470.0
1767,VNINDEX,2024_01_25,1173.58,1170.37,1173.83,1168.5,9978810437090.0
1768,VNINDEX,2024_01_26,1173.43,1175.67,1176.76,1173.43,10915823228840.0
1769,VNINDEX,2024_01_29,1177.23,1175.69,1180.46,1174.88,11539768291130.0
1770,VNINDEX,2024_01_30,1176.02,1179.65,1179.92,1174.13,12225374506200.0
1771,VNINDEX,2024_01_31,1181.62,1164.31,1182.53,1163.13,21237518265840.0
1772,VNINDEX,2024_02_01,1162.78,1173.02,1174.5,1162.45,12969307240760.0
1773,VNINDEX,2024_02_02,1173.93,1172.55,1178.27,1169.7,17511619981370.0
1774,VNINDEX,2024_02_05,1174.22,1186.06,1188.45,1173.54,16945478978310.0
1775,VNINDEX,2024_02_06,1189.08,1188.48,1190.92,1185.68,12811261366550.0
1776,VNINDEX,2024_02_07,1190.51,1198.53,1199.52,1190.5,14910629113660.0
1777,VNINDEX,2024_02_15,1203.08,1202.5,1207.56,1198.81,18567131398910.0
1778,VNINDEX,2024_02_16,1204.9,1209.7,1210.25,1204.29,17463180921960.0
1779,VNINDEX,2024_02_19,1213.24,1224.97,1225.48,1212.58,22821922191050.0
1780,VNINDEX,2024_02_20,1227.75,1230.06,1230.47,1222.66,18883189749360.0
1781,VNINDEX,2024_02_21,1231.78,1230.04,1234.22,1222.92,20468070623210.0
1782,VNINDEX,2024_02_22,1229.85,1227.31,1232.09,1226.15,16757596217410.0
1783,VNINDEX,2024_02_23,1230.3,1212.0,1240.81,1211.55,29999508862270.0
1784,VNINDEX,2024_02_26,1212.93,1224.17,1225.21,1210.52,19465861650550.0
1785,VNINDEX,2024_02_27,1228.93,1237.46,1237.6,1226.49,21394080183140.0
1786,VNINDEX,2024_02_28,1241.77,1254.55,1254.55,1236.32,21084354600990.0
1787,VNINDEX,2024_02_29,1259.59,1252.73,1264.39,1247.7,24359810327750.0
1788,VNINDEX,2024_03_01,1256.72,1258.28,1258.76,1247.87,21991011002250.0
1789,VNINDEX,2024_03_04,1264.07,1261.41,1268.25,1256.54,25874821478100.0
1790,VNINDEX,2024_03_05,1262.89,1269.98,1269.98,1257.81,22106931963880.0
1791,VNINDEX,2024_03_06,1269.8,1262.73,1277.51,1256.3,23047692175030.0
1792,VNINDEX,2024_03_07,1263.23,1268.46,1269.88,1260.24,23467640080400.0
1793,VNINDEX,2024_03_08,1272.62,1247.35,1274.3,1247.35,31444734578710.0
1794,VNINDEX,2024_03_11,1248.32,1235.49,1254.01,1233.49,22497712859340.0
1795,VNINDEX,2024_03_12,1235.4,1245.0,1248.33,1233.14,19766347966370.0
1796,VNINDEX,2024_03_13,1250.2,1270.51,1270.51,1247.64,23533852444710.0
1797,VNINDEX,2024_03_14,1276.0,1264.26,1276.41,1258.67,26752612341120.0
1798,VNINDEX,2024_03_15,1263.76,1263.78,1271.63,1252.36,26002104680080.0
1799,VNINDEX,2024_03_18,1266.11,1243.56,1269.9,1221.67,40224307756940.0
1800,VNINDEX,2024_03_19,1246.54,1242.46,1249.75,1238.92,19078409273540.0
1801,VNINDEX,2024_03_20,1243.79,1260.08,1261.55,1235.46,21156023397340.0
1802,VNINDEX,2024_03_21,1269.96,1276.42,1276.42,1264.2,27523261488300.0
1803,VNINDEX,2024_03_22,1281.56,1281.8,1291.27,1276.38,29208805950110.0
1804,VNINDEX,2024_03_25,1278.86,1267.86,1286.84,1264.51,27177778312560.0
1805,VNINDEX,2024_03_26,1267.95,1282.21,1282.5,1264.42,19958164382000.0
1806,VNINDEX,2024_03_27,1286.34,1283.09,1286.72,1276.95,19465006589910.0
1807,VNINDEX,2024_03_28,1293.03,1290.18,1293.9,1285.52,22786920599960.0
1808,VNINDEX,2024_03_29,1292.7,1284.09,1292.75,1282.44,19355346768700.0
1809,VNINDEX,2024_04_01,1282.37,1281.52,1286.8,1274.09,21519728899370.0
1810,VNINDEX,2024_04_02,1276.38,1287.04,1287.04,1268.48,25482778953240.0
1811,VNINDEX,2024_04_03,1285.3,1271.47,1288.99,1271.47,25193756843010.0
1812,VNINDEX,2024_04_04,1271.87,1268.25,1277.62,1265.12,22578831979270.0
1813,VNINDEX,2024_04_05,1258.58,1255.11,1265.14,1253.56,24272392814400.0
1814,VNINDEX,2024_04_08,1255.37,1250.35,1258.4,1246.87,18410863916410.0
1815,VNINDEX,2024_04_09,1252.4,1262.82,1262.82,1247.7,15435539563350.0
1816,VNINDEX,2024_04_10,1266.48,1258.56,1268.72,1258.56,15175888993640.0
1817,VNINDEX,2024_04_11,1249.88,1258.2,1262.03,1248.11,15103082052560.0
1818,VNINDEX,2024_04_12,1262.96,1276.6,1278.39,1259.5,17012975725210.0
1819,VNINDEX,2024_04_15,1274.02,1216.61,1281.81,1216.61,30338036234030.0
1820,VNINDEX,2024_04_16,1218.64,1215.68,1222.45,1191.73,27226006916420.0
1821,VNINDEX,2024_04_17,1221.47,1193.01,1221.47,1193.01,17000155693390.0
1822,VNINDEX,2024_04_19,1180.87,1174.85,1190.96,1165.99,22445768210710.0
1823,VNINDEX,2024_04_22,1183.77,1190.22,1193.88,1181.13,13895361643860.0
1824,VNINDEX,2024_04_23,1190.56,1177.4,1192.8,1169.61,15560489475390.0
1825,VNINDEX,2024_04_24,1186.47,1205.61,1207.61,1185.13,16760053643640.0
1826,VNINDEX,2024_04_25,1206.25,1204.97,1208.41,1200.21,12114710778140.0
1827,VNINDEX,2024_04_26,1199.83,1209.52,1216.6,1198.73,13965224805760.0
1828,VNINDEX,2024_05_02,1212.13,1216.36,1216.36,1206.28,12512110712850.0
1829,VNINDEX,2024_05_03,1222.54,1221.03,1225.75,1218.33,15130029211400.0
1830,VNINDEX,2024_05_06,1226.89,1241.58,1241.58,1224.22,16019859039960.0
1831,VNINDEX,2024_05_07,1245.5,1248.63,1250.63,1240.09,15041919339290.0
1832,VNINDEX,2024_05_08,1243.61,1250.46,1251.62,1234.76,19201745164300.0
1833,VNINDEX,2024_05_09,1252.81,1248.64,1256.8,1243.29,16458338632320.0
1834,VNINDEX,2024_05_10,1251.78,1244.7,1252.5,1237.46,14624934828340.0
1835,VNINDEX,2024_05_13,1248.19,1240.18,1249.2,1233.56,14719131864870.0
1836,VNINDEX,2024_05_14,1246.23,1243.28,1252.52,1240.88,13093960542890.0
1837,VNINDEX,2024_05_15,1248.61,1254.39,1257.92,1248.02,19304128440850.0
1838,VNINDEX,2024_05_16,1264.51,1268.78,1271.66,1261.19,20645792671530.0
1839,VNINDEX,2024_05_17,1270.34,1273.11,1274.27,1266.32,20446223981710.0
1840,VNINDEX,2024_05_20,1281.5,1277.58,1285.19,1277.36,23324406896010.0
1841,VNINDEX,2024_05_21,1277.85,1277.14,1281.29,1267.29,20525000737370.0
1842,VNINDEX,2024_05_22,1280.26,1266.91,1283.06,1263.87,24266095313940.0
1843,VNINDEX,2024_05_23,1265.6,1281.03,1281.03,1262.29,20841221988790.0
1844,VNINDEX,2024_05_24,1276.68,1261.93,1285.07,1250.28,32367670409700.0
1845,VNINDEX,2024_05_27,1263.46,1267.68,1267.68,1257.27,14819072834500.0
1846,VNINDEX,2024_05_28,1272.23,1281.73,1281.73,1269.37,19134289230080.0
1847,VNINDEX,2024_05_29,1284.74,1272.64,1285.63,1271.6,22941525468700.0
1848,VNINDEX,2024_05_30,1264.45,1266.32,1269.07,1251.8,23687819169260.0
1849,VNINDEX,2024_05_31,1268.37,1261.72,1271.07,1261.43,15417190771920.0
1850,VNINDEX,2024_06_03,1271.65,1280.0,1284.48,1271.65,23178076023890.0
1851,VNINDEX,2024_06_04,1285.51,1283.52,1289.31,1281.98,20123942081790.0
1852,VNINDEX,2024_06_05,1287.12,1284.35,1293.93,1284.35,21389923780300.0
1853,VNINDEX,2024_06_06,1288.79,1283.56,1292.02,1278.4,19741270090350.0
1854,VNINDEX,2024_06_07,1289.05,1287.58,1293.03,1283.13,15308506389680.0
1855,VNINDEX,2024_06_10,1292.67,1290.67,1297.39,1287.44,19429993228630.0
1856,VNINDEX,2024_06_11,1295.03,1284.41,1296.41,1279.47,22243897601910.0
1857,VNINDEX,2024_06_12,1285.01,1300.19,1301.35,1281.71,20144590314590.0
1858,VNINDEX,2024_06_13,1305.69,1301.51,1306.01,1297.6,21265793871650.0
1859,VNINDEX,2024_06_14,1303.37,1279.91,1305.02,1279.91,26728787375210.0
1860,VNINDEX,2024_06_17,1282.08,1274.77,1283.1,1272.54,20169922426880.0
1861,VNINDEX,2024_06_18,1279.39,1279.5,1286.52,1278.38,17458801151020.0
1862,VNINDEX,2024_06_19,1283.0,1279.79,1284.14,1270.66,20697141398180.0
1863,VNINDEX,2024_06_20,1281.82,1282.3,1286.54,1273.54,21316217427210.0
1864,VNINDEX,2024_06_21,1285.07,1282.02,1288.06,1279.44,18677311909170.0
1865,VNINDEX,2024_06_24,1281.19,1254.12,1284.84,1252.66,28190773295870.0
1866,VNINDEX,2024_06_25,1255.77,1256.56,1260.07,1250.25,15146086922280.0
1867,VNINDEX,2024_06_26,1258.95,1261.24,1262.67,1247.55,15364406598210.0
1868,VNINDEX,2024_06_27,1260.71,1259.09,1262.49,1255.12,12290615998880.0
1869,VNINDEX,2024_06_28,1260.27,1245.32,1262.61,1240.15,16859699553380.0
1870,VNINDEX,2024_07_01,1246.33,1254.56,1254.56,1240.07,11865851784730.0
1871,VNINDEX,2024_07_02,1258.87,1269.79,1270.47,1257.93,12327355562130.0
1872,VNINDEX,2024_07_03,1273.26,1276.85,1278.14,1268.23,13289072196420.0
1873,VNINDEX,2024_07_04,1278.87,1279.89,1283.13,1274.58,12934027243330.0
1874,VNINDEX,2024_07_05,1281.21,1283.04,1284.98,1276.93,15256402543360.0
1875,VNINDEX,2024_07_08,1285.34,1283.56,1287.14,1277.68,17525927245850.0
1876,VNINDEX,2024_07_09,1286.33,1293.71,1294.15,1283.62,20171506462280.0
1877,VNINDEX,2024_07_10,1295.57,1285.94,1297.96,1285.94,17882560967070.0
1878,VNINDEX,2024_07_11,1291.14,1283.8,1293.32,1283.8,16501946005650.0
1879,VNINDEX,2024_07_12,1284.57,1280.75,1288.67,1277.16,13742498844240.0
1880,VNINDEX,2024_07_15,1284.14,1279.82,1286.37,1276.27,11288195986510.0
1881,VNINDEX,2024_07_16,1282.83,1281.18,1291.47,1279.37,15359236690860.0
1882,VNINDEX,2024_07_17,1286.07,1268.66,1290.76,1256.42,28055628831350.0
1883,VNINDEX,2024_07_18,1270.95,1274.44,1274.67,1256.21,16480116425980.0
1884,VNINDEX,2024_07_19,1275.28,1264.78,1279.94,1260.68,17196097715060.0
1885,VNINDEX,2024_07_22,1261.42,1254.64,1267.43,1245.02,19067648446060.0
1886,VNINDEX,2024_07_23,1256.72,1231.81,1258.74,1231.81,16100172561510.0
1887,VNINDEX,2024_07_24,1225.5,1238.47,1242.4,1218.65,16038781451790.0
1888,VNINDEX,2024_07_25,1232.92,1233.19,1235.67,1226.2,9636094347850.0
1889,VNINDEX,2024_07_26,1235.21,1242.11,1242.11,1234.05,10102964879120.0
1890,VNINDEX,2024_07_29,1247.71,1246.6,1249.68,1243.08,10471069740490.0
1891,VNINDEX,2024_07_30,1247.23,1245.06,1248.73,1236.97,12561608890090.0
1892,VNINDEX,2024_07_31,1247.45,1251.51,1255.77,1246.3,15287054911680.0
1893,VNINDEX,2024_08_01,1254.59,1226.96,1257.85,1222.51,20238468765440.0
1894,VNINDEX,2024_08_02,1215.67,1236.6,1236.6,1209.77,15649507564130.0
1895,VNINDEX,2024_08_05,1219.05,1188.07,1220.99,1184.53,21233112328650.0
1896,VNINDEX,2024_08_06,1197.52,1210.28,1213.35,1186.74,13820162674310.0
1897,VNINDEX,2024_08_07,1216.96,1215.88,1217.79,1205.11,11618579142780.0
